Store Name,City,County,State,Latitude,Longitude,Place Classification,Place Population,Place Store Count,"Place Stores per 10,000",Place Poverty Rate %,Place Poverty Count,County Total Population (ACS 2023),County Total Stores in County,"County Stores per 10,000",Adjusted County Density (excl. Place),Place Density > Adjusted County Density,County Poverty Rate %,County Poverty Count (ACS 2023),Place Density > County Density,Is Rural Store,Place Urban Population Share
Dollar General,Salisbury,Rowan,NC,35.615,-80.536,"Urban (5,000+)",32285,9,2.64,0.243,7837.0,144491,18,1.25,0.8,Yes,0.158355883757466,22881,Yes,No,0.998340
Dollar General,Salisbury,Rowan,NC,35.629,-80.446,"Urban (5,000+)",32285,9,2.64,0.243,7837.0,144491,18,1.25,0.8,Yes,0.158355883757466,22881,Yes,No,0.998340
Dollar General,Salisbury,Rowan,NC,35.597,-80.426,"Urban (5,000+)",32285,9,2.64,0.243,7837.0,144491,18,1.25,0.8,Yes,0.158355883757466,22881,Yes,No,0.998340
Dollar General,Salisbury,Rowan,NC,35.706,-80.466,"Urban (5,000+)",32285,9,2.64,0.243,7837.0,144491,18,1.25,0.8,Yes,0.158355883757466,22881,Yes,No,0.998340
Dollar General,Salisbury,Rowan,NC,35.696,-80.523,"Urban (5,000+)",32285,9,2.64,0.243,7837.0,144491,18,1.25,0.8,Yes,0.158355883757466,22881,Yes,No,0.998340
Dollar General,Salisbury,Rowan,NC,35.625,-80.479,"Urban (5,000+)",32285,9,2.64,0.243,7837.0,144491,18,1.25,0.8,Yes,0.158355883757466,22881,Yes,No,0.998340
Dollar General,Salisbury,Rowan,NC,35.665,-80.525,"Urban (5,000+)",32285,9,2.64,0.243,7837.0,144491,18,1.25,0.8,Yes,0.158355883757466,22881,Yes,No,0.998340
Dollar General,New Bern,Craven,NC,35.034,-77.004,"Urban (5,000+)",31073,8,2.66,0.163,5060.0,96136,15,1.56,1.08,Yes,0.139053008238329,13368,Yes,No,0.951488
Dollar General,New Bern,Craven,NC,35.117,-76.971,"Urban (5,000+)",31073,8,2.66,0.163,5060.0,96136,15,1.56,1.08,Yes,0.139053008238329,13368,Yes,No,0.951488
Dollar General,New Bern,Craven,NC,35.065,-77.021,"Urban (5,000+)",31073,8,2.66,0.163,5060.0,96136,15,1.56,1.08,Yes,0.139053008238329,13368,Yes,No,0.951488
Dollar General,New Bern,Craven,NC,35.084,-77.148,"Urban (5,000+)",31073,8,2.66,0.163,5060.0,96136,15,1.56,1.08,Yes,0.139053008238329,13368,Yes,No,0.951488
Dollar General,New Bern,Craven,NC,35.202,-77.207,"Urban (5,000+)",31073,8,2.66,0.163,5060.0,96136,15,1.56,1.08,Yes,0.139053008238329,13368,Yes,No,0.951488
Dollar General,New Bern,Craven,NC,35.068,-77.071,"Urban (5,000+)",31073,8,2.66,0.163,5060.0,96136,15,1.56,1.08,Yes,0.139053008238329,13368,Yes,No,0.951488
Dollar General,New Bern,Craven,NC,35.119,-77.077,"Urban (5,000+)",31073,8,2.66,0.163,5060.0,96136,15,1.56,1.08,Yes,0.139053008238329,13368,Yes,No,0.951488
Dollar General,New Bern,Craven,NC,35.141,-77.104,"Urban (5,000+)",31073,8,2.66,0.163,5060.0,96136,15,1.56,1.08,Yes,0.139053008238329,13368,Yes,No,0.951488
Dollar General,Locust,Stanly,NC,35.26,-80.428,"Urban (5,000+)",5529,1,2.72,0.082,452.0,61509,15,2.44,2.5,Yes,0.142499471622039,8765,Yes,No,0.000000
Dollar General,King,Stokes,NC,36.299,-80.331,"Urban (5,000+)",7073,2,2.72,0.064,455.0,44124,8,1.81,1.62,Yes,0.119662768561327,5280,Yes,No,0.961651
Dollar General,King,Stokes,NC,36.267,-80.359,"Urban (5,000+)",7073,2,2.72,0.064,455.0,44124,8,1.81,1.62,Yes,0.119662768561327,5280,Yes,No,0.961651
Dollar General,Emerald Isle,Carteret,NC,34.666,-77.027,"Rural (< 5,000)",3915,1,2.73,0.039,151.0,67511,15,2.22,2.2,Yes,0.100442890788168,6781,Yes,Yes,1.000000
Dollar General,Tarboro,Edgecombe,NC,35.913,-77.543,"Urban (5,000+)",10101,3,2.74,0.198,1997.0,48062,5,1.04,0.53,Yes,0.218800715742166,10516,Yes,No,0.967727
Dollar General,Tarboro,Edgecombe,NC,35.892,-77.552,"Urban (5,000+)",10101,3,2.74,0.198,1997.0,48062,5,1.04,0.53,Yes,0.218800715742166,10516,Yes,No,0.967727
Dollar General,Tarboro,Edgecombe,NC,35.989,-77.58,"Urban (5,000+)",10101,3,2.74,0.198,1997.0,48062,5,1.04,0.53,Yes,0.218800715742166,10516,Yes,No,0.967727
Dollar General,Windsor,Bertie,NC,35.997,-76.95,"Rural (< 5,000)",1975,1,2.75,0.254,502.0,15931,4,2.51,2.15,Yes,0.197853242106585,3152,Yes,Yes,0.000000
Dollar General,Hickory,Catawba,NC,35.72,-81.245,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.729,-81.385,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.733,-81.406,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.754,-81.281,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.767,-81.334,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.742,-81.304,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.682,-81.376,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.747,-81.361,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.722,-81.35,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.633,-81.382,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.723,-81.318,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Hickory,Catawba,NC,35.782,-81.294,"Urban (5,000+)",42092,12,2.76,0.169,7133.0,158926,27,1.7,1.28,Yes,0.128210613744762,20376,Yes,No,0.993631
Dollar General,Colfax,Guilford,NC,36.083,-79.991,"Rural (< 5,000)",3600,1,2.78,,,519697,35,0.67,0.66,Yes,0.152219466342888,79108,Yes,Yes,
Dollar General,Iron Station,Lincoln,NC,35.48,-81.107,"Rural (< 5,000)",722,1,2.78,0.0,0.0,89512,12,1.34,1.24,Yes,0.0904571454106712,8097,Yes,Yes,0.563636
Dollar General,Lowell,Gaston,NC,35.268,-81.098,"Rural (< 5,000)",3680,1,2.84,0.192,707.0,227676,22,0.97,0.94,Yes,0.127611166745726,29054,Yes,Yes,1.000000
Dollar General,Candler,Buncombe,NC,35.533,-82.695,"Urban (5,000+)",10500,3,2.86,,,265007,16,0.6,0.51,Yes,0.11774028610565,31202,Yes,No,
Dollar General,Candler,Buncombe,NC,35.54,-82.754,"Urban (5,000+)",10500,3,2.86,,,265007,16,0.6,0.51,Yes,0.11774028610565,31202,Yes,No,
Dollar General,Candler,Buncombe,NC,35.546,-82.666,"Urban (5,000+)",10500,3,2.86,,,265007,16,0.6,0.51,Yes,0.11774028610565,31202,Yes,No,
Dollar General,Etowah,Henderson,NC,35.316,-82.597,"Urban (5,000+)",7765,1,2.86,0.128,994.0,115963,11,0.95,0.92,Yes,0.11672688702431,13536,Yes,No,0.000000
Dollar General,Trinity,Randolph,NC,35.844,-79.937,"Urban (5,000+)",7057,2,2.87,0.104,732.0,143617,20,1.39,1.32,Yes,0.147649651503652,21205,Yes,No,0.680845
Dollar General,Trinity,Randolph,NC,35.895,-79.989,"Urban (5,000+)",7057,2,2.87,0.104,732.0,143617,20,1.39,1.32,Yes,0.147649651503652,21205,Yes,No,0.680845
Dollar General,Red Oak,Nash,NC,36.033,-77.902,"Rural (< 5,000)",3372,1,2.94,0.028,95.0,93468,24,2.57,2.55,Yes,0.140326100911542,13116,Yes,Yes,0.056254
Dollar General,Elizabeth City,Pasquotank,NC,36.266,-76.201,"Urban (5,000+)",17227,5,3.01,0.15,2581.0,38146,5,1.31,0.0,Yes,0.100325066848425,3827,Yes,No,0.946809
Dollar General,Elizabeth City,Pasquotank,NC,36.305,-76.233,"Urban (5,000+)",17227,5,3.01,0.15,2581.0,38146,5,1.31,0.0,Yes,0.100325066848425,3827,Yes,No,0.946809
Dollar General,Elizabeth City,Pasquotank,NC,36.288,-76.254,"Urban (5,000+)",17227,5,3.01,0.15,2581.0,38146,5,1.31,0.0,Yes,0.100325066848425,3827,Yes,No,0.946809
Dollar General,Elizabeth City,Pasquotank,NC,36.333,-76.227,"Urban (5,000+)",17227,5,3.01,0.15,2581.0,38146,5,1.31,0.0,Yes,0.100325066848425,3827,Yes,No,0.946809
Dollar General,Elizabeth City,Pasquotank,NC,36.296,-76.227,"Urban (5,000+)",17227,5,3.01,0.15,2581.0,38146,5,1.31,0.0,Yes,0.100325066848425,3827,Yes,No,0.946809
Dollar General,Spencer,Rowan,NC,35.693,-80.425,"Rural (< 5,000)",3245,1,3.03,0.131,425.0,144491,18,1.25,1.2,Yes,0.158355883757466,22881,Yes,Yes,0.960701
Dollar General,Troy,Montgomery,NC,35.352,-79.905,"Rural (< 5,000)",2337,1,3.09,0.181,424.0,25033,6,2.4,2.2,Yes,0.160867654695802,4027,Yes,Yes,0.000000
Dollar General,Asheboro,Randolph,NC,35.725,-79.742,"Urban (5,000+)",26676,8,3.1,0.202,5392.0,143617,20,1.39,1.03,Yes,0.147649651503652,21205,Yes,No,0.964722
Dollar General,Asheboro,Randolph,NC,35.688,-79.81,"Urban (5,000+)",26676,8,3.1,0.202,5392.0,143617,20,1.39,1.03,Yes,0.147649651503652,21205,Yes,No,0.964722
Dollar General,Asheboro,Randolph,NC,35.657,-79.822,"Urban (5,000+)",26676,8,3.1,0.202,5392.0,143617,20,1.39,1.03,Yes,0.147649651503652,21205,Yes,No,0.964722
Dollar General,Asheboro,Randolph,NC,35.7,-79.814,"Urban (5,000+)",26676,8,3.1,0.202,5392.0,143617,20,1.39,1.03,Yes,0.147649651503652,21205,Yes,No,0.964722
Dollar General,Asheboro,Randolph,NC,35.684,-79.84,"Urban (5,000+)",26676,8,3.1,0.202,5392.0,143617,20,1.39,1.03,Yes,0.147649651503652,21205,Yes,No,0.964722
Dollar General,Asheboro,Randolph,NC,35.731,-79.807,"Urban (5,000+)",26676,8,3.1,0.202,5392.0,143617,20,1.39,1.03,Yes,0.147649651503652,21205,Yes,No,0.964722
Dollar General,Asheboro,Randolph,NC,35.733,-79.958,"Urban (5,000+)",26676,8,3.1,0.202,5392.0,143617,20,1.39,1.03,Yes,0.147649651503652,21205,Yes,No,0.964722
Dollar General,Asheboro,Randolph,NC,35.772,-79.809,"Urban (5,000+)",26676,8,3.1,0.202,5392.0,143617,20,1.39,1.03,Yes,0.147649651503652,21205,Yes,No,0.964722
Dollar General,Green Level,Alamance,NC,36.119,-79.351,"Rural (< 5,000)",3130,1,3.12,0.18,562.0,169230,26,1.54,1.51,Yes,0.141482006736394,23943,Yes,Yes,1.000000
Dollar General,Currituck,Currituck,NC,36.451,-76.023,"Rural (< 5,000)",3200,1,3.12,,,29434,6,2.04,1.91,Yes,0.0763742610586397,2248,Yes,Yes,
Dollar General,Castle Hayne,New Hanover,NC,34.357,-77.9,"Rural (< 5,000)",978,1,3.12,0.081,79.0,225457,14,0.62,0.58,Yes,0.123708733816204,27891,Yes,Yes,0.687047
Dollar General,Hendersonville,Henderson,NC,35.33,-82.378,"Urban (5,000+)",14895,5,3.21,0.168,2496.0,115963,11,0.95,0.59,Yes,0.11672688702431,13536,Yes,No,1.000000
Dollar General,Hendersonville,Henderson,NC,35.38,-82.474,"Urban (5,000+)",14895,5,3.21,0.168,2496.0,115963,11,0.95,0.59,Yes,0.11672688702431,13536,Yes,No,1.000000
Dollar General,Hendersonville,Henderson,NC,35.353,-82.503,"Urban (5,000+)",14895,5,3.21,0.168,2496.0,115963,11,0.95,0.59,Yes,0.11672688702431,13536,Yes,No,1.000000
Dollar General,Hendersonville,Henderson,NC,35.377,-82.378,"Urban (5,000+)",14895,5,3.21,0.168,2496.0,115963,11,0.95,0.59,Yes,0.11672688702431,13536,Yes,No,1.000000
Dollar General,Hendersonville,Henderson,NC,35.306,-82.455,"Urban (5,000+)",14895,5,3.21,0.168,2496.0,115963,11,0.95,0.59,Yes,0.11672688702431,13536,Yes,No,1.000000
Dollar General,Goldsboro,Wayne,NC,35.392,-77.996,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Goldsboro,Wayne,NC,35.435,-77.864,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Goldsboro,Wayne,NC,35.398,-77.907,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Goldsboro,Wayne,NC,35.334,-78.034,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Goldsboro,Wayne,NC,35.343,-77.919,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Goldsboro,Wayne,NC,35.432,-77.994,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Goldsboro,Wayne,NC,35.408,-77.984,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Goldsboro,Wayne,NC,35.401,-78.019,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Goldsboro,Wayne,NC,35.376,-77.96,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Goldsboro,Wayne,NC,35.456,-77.932,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Goldsboro,Wayne,NC,35.297,-78.162,"Urban (5,000+)",32082,11,3.21,0.208,6666.0,114923,20,1.74,1.09,Yes,0.169121933816555,19436,Yes,No,0.986422
Dollar General,Warsaw,Duplin,NC,34.998,-78.097,"Rural (< 5,000)",2648,1,3.28,0.106,280.0,48673,14,2.88,2.82,Yes,0.178908224272184,8708,Yes,Yes,0.000000
Dollar General,Sanford,Lee,NC,35.514,-79.215,"Urban (5,000+)",30112,10,3.31,0.203,6106.0,63282,11,1.74,0.3,Yes,0.154656932461047,9787,Yes,No,0.983246
Dollar General,Sanford,Lee,NC,35.482,-79.162,"Urban (5,000+)",30112,10,3.31,0.203,6106.0,63282,11,1.74,0.3,Yes,0.154656932461047,9787,Yes,No,0.983246
Dollar General,Sanford,Lee,NC,35.332,-79.045,"Urban (5,000+)",30112,10,3.31,0.203,6106.0,63282,11,1.74,0.3,Yes,0.154656932461047,9787,Yes,No,0.983246
Dollar General,Sanford,Lee,NC,35.439,-79.218,"Urban (5,000+)",30112,10,3.31,0.203,6106.0,63282,11,1.74,0.3,Yes,0.154656932461047,9787,Yes,No,0.983246
Dollar General,Sanford,Lee,NC,35.435,-79.166,"Urban (5,000+)",30112,10,3.31,0.203,6106.0,63282,11,1.74,0.3,Yes,0.154656932461047,9787,Yes,No,0.983246
Dollar General,Sanford,Lee,NC,35.389,-79.191,"Urban (5,000+)",30112,10,3.31,0.203,6106.0,63282,11,1.74,0.3,Yes,0.154656932461047,9787,Yes,No,0.983246
Dollar General,Sanford,Lee,NC,35.38,-79.109,"Urban (5,000+)",30112,10,3.31,0.203,6106.0,63282,11,1.74,0.3,Yes,0.154656932461047,9787,Yes,No,0.983246
Dollar General,Sanford,Lee,NC,35.469,-79.163,"Urban (5,000+)",30112,10,3.31,0.203,6106.0,63282,11,1.74,0.3,Yes,0.154656932461047,9787,Yes,No,0.983246
Dollar General,Sanford,Lee,NC,35.518,-79.18,"Urban (5,000+)",30112,10,3.31,0.203,6106.0,63282,11,1.74,0.3,Yes,0.154656932461047,9787,Yes,No,0.983246
Dollar General,Sanford,Lee,NC,35.45,-79.216,"Urban (5,000+)",30112,10,3.31,0.203,6106.0,63282,11,1.74,0.3,Yes,0.154656932461047,9787,Yes,No,0.983246
Dollar General,Laurinburg,Scotland,NC,34.777,-79.487,"Urban (5,000+)",14219,5,3.31,0.32,4552.0,32159,8,2.49,1.67,Yes,0.265679902982058,8544,Yes,No,0.994525
Dollar General,Laurinburg,Scotland,NC,34.764,-79.468,"Urban (5,000+)",14219,5,3.31,0.32,4552.0,32159,8,2.49,1.67,Yes,0.265679902982058,8544,Yes,No,0.994525
Dollar General,Laurinburg,Scotland,NC,34.794,-79.459,"Urban (5,000+)",14219,5,3.31,0.32,4552.0,32159,8,2.49,1.67,Yes,0.265679902982058,8544,Yes,No,0.994525
Dollar General,Laurinburg,Scotland,NC,34.728,-79.506,"Urban (5,000+)",14219,5,3.31,0.32,4552.0,32159,8,2.49,1.67,Yes,0.265679902982058,8544,Yes,No,0.994525
Dollar General,Laurinburg,Scotland,NC,34.758,-79.484,"Urban (5,000+)",14219,5,3.31,0.32,4552.0,32159,8,2.49,1.67,Yes,0.265679902982058,8544,Yes,No,0.994525
Dollar General,Nashville,Nash,NC,35.971,-77.953,"Urban (5,000+)",5536,2,3.31,0.208,1153.0,93468,24,2.57,2.5,Yes,0.140326100911542,13116,Yes,No,0.987216
Dollar General,Nashville,Nash,NC,35.899,-77.947,"Urban (5,000+)",5536,2,3.31,0.208,1153.0,93468,24,2.57,2.5,Yes,0.140326100911542,13116,Yes,No,0.987216
Dollar General,Cherryville,Gaston,NC,35.347,-81.448,"Urban (5,000+)",5974,2,3.32,0.15,894.0,227676,22,0.97,0.9,Yes,0.127611166745726,29054,Yes,No,0.986509
Dollar General,Cherryville,Gaston,NC,35.385,-81.37,"Urban (5,000+)",5974,2,3.32,0.15,894.0,227676,22,0.97,0.9,Yes,0.127611166745726,29054,Yes,No,0.986509
Dollar General,Murfreesboro,Hertford,NC,36.442,-77.119,"Rural (< 5,000)",2342,1,3.4,0.358,839.0,18613,2,1.07,0.61,Yes,0.214151399559448,3986,Yes,Yes,0.000000
Dollar General,Surf City,Pender,NC,34.442,-77.558,"Rural (< 5,000)",4131,1,3.41,0.049,202.0,62106,8,1.29,1.21,Yes,0.106930087270151,6641,Yes,Yes,0.890871
Dollar General,Aberdeen,Moore,NC,35.161,-79.472,"Urban (5,000+)",8792,3,3.47,0.103,904.0,101170,15,1.48,1.3,Yes,0.0996046258772363,10077,Yes,No,0.910991
Dollar General,Aberdeen,Moore,NC,35.151,-79.421,"Urban (5,000+)",8792,3,3.47,0.103,904.0,101170,15,1.48,1.3,Yes,0.0996046258772363,10077,Yes,No,0.910991
Dollar General,Aberdeen,Moore,NC,35.051,-79.434,"Urban (5,000+)",8792,3,3.47,0.103,904.0,101170,15,1.48,1.3,Yes,0.0996046258772363,10077,Yes,No,0.910991
Dollar General,Fletcher,Henderson,NC,35.479,-82.446,"Urban (5,000+)",7786,3,3.48,0.074,574.0,115963,11,0.95,0.74,Yes,0.11672688702431,13536,Yes,No,0.990359
Dollar General,Fletcher,Henderson,NC,35.443,-82.475,"Urban (5,000+)",7786,3,3.48,0.074,574.0,115963,11,0.95,0.74,Yes,0.11672688702431,13536,Yes,No,0.990359
Dollar General,Fletcher,Henderson,NC,35.428,-82.503,"Urban (5,000+)",7786,3,3.48,0.074,574.0,115963,11,0.95,0.74,Yes,0.11672688702431,13536,Yes,No,0.990359
Dollar General,Bessemer City,Gaston,NC,35.357,-81.266,"Urban (5,000+)",5501,2,3.52,0.163,899.0,227676,22,0.97,0.9,Yes,0.127611166745726,29054,Yes,No,0.972366
Dollar General,Bessemer City,Gaston,NC,35.287,-81.266,"Urban (5,000+)",5501,2,3.52,0.163,899.0,227676,22,0.97,0.9,Yes,0.127611166745726,29054,Yes,No,0.972366
Dollar General,Kinston,Lenoir,NC,35.225,-77.642,"Urban (5,000+)",18905,7,3.56,0.289,5462.0,53873,11,2.04,1.14,Yes,0.224602305422011,12100,Yes,No,0.971658
Dollar General,Kinston,Lenoir,NC,35.27,-77.609,"Urban (5,000+)",18905,7,3.56,0.289,5462.0,53873,11,2.04,1.14,Yes,0.224602305422011,12100,Yes,No,0.971658
Dollar General,Kinston,Lenoir,NC,35.301,-77.647,"Urban (5,000+)",18905,7,3.56,0.289,5462.0,53873,11,2.04,1.14,Yes,0.224602305422011,12100,Yes,No,0.971658
Dollar General,Kinston,Lenoir,NC,35.258,-77.575,"Urban (5,000+)",18905,7,3.56,0.289,5462.0,53873,11,2.04,1.14,Yes,0.224602305422011,12100,Yes,No,0.971658
Dollar General,Kinston,Lenoir,NC,35.294,-77.544,"Urban (5,000+)",18905,7,3.56,0.289,5462.0,53873,11,2.04,1.14,Yes,0.224602305422011,12100,Yes,No,0.971658
Dollar General,Kinston,Lenoir,NC,35.197,-77.559,"Urban (5,000+)",18905,7,3.56,0.289,5462.0,53873,11,2.04,1.14,Yes,0.224602305422011,12100,Yes,No,0.971658
Dollar General,Kinston,Lenoir,NC,35.285,-77.584,"Urban (5,000+)",18905,7,3.56,0.289,5462.0,53873,11,2.04,1.14,Yes,0.224602305422011,12100,Yes,No,0.971658
Dollar General,Stokesdale,Guilford,NC,36.236,-79.95,"Urban (5,000+)",5882,2,3.57,0.076,445.0,519697,35,0.67,0.64,Yes,0.152219466342888,79108,Yes,No,0.000000
Dollar General,Stokesdale,Guilford,NC,36.246,-79.99,"Urban (5,000+)",5882,2,3.57,0.076,445.0,519697,35,0.67,0.64,Yes,0.152219466342888,79108,Yes,No,0.000000
Dollar General,Rocky Point,Pender,NC,34.449,-77.882,"Rural (< 5,000)",1045,1,3.57,0.378,395.0,62106,8,1.29,1.15,Yes,0.106930087270151,6641,Yes,Yes,0.000000
Dollar General,Sophia,Randolph,NC,35.745,-79.892,"Rural (< 5,000)",2800,1,3.57,,,143617,20,1.39,1.35,Yes,0.147649651503652,21205,Yes,Yes,
Dollar General,Statesville,Iredell,NC,35.772,-80.885,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Statesville,Iredell,NC,35.938,-80.966,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Statesville,Iredell,NC,35.753,-81.055,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Statesville,Iredell,NC,35.782,-81.005,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Statesville,Iredell,NC,35.804,-80.877,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Statesville,Iredell,NC,35.735,-80.946,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Statesville,Iredell,NC,35.8,-80.942,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Statesville,Iredell,NC,35.809,-80.911,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Statesville,Iredell,NC,35.786,-80.914,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Statesville,Iredell,NC,35.807,-80.807,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Statesville,Iredell,NC,35.761,-80.834,"Urban (5,000+)",28121,11,3.63,0.164,4611.0,189857,21,1.11,0.62,Yes,0.0909684657400043,17271,Yes,No,0.994687
Dollar General,Albemarle,Stanly,NC,35.338,-80.204,"Urban (5,000+)",15961,6,3.68,0.225,3596.0,61509,15,2.44,1.98,Yes,0.142499471622039,8765,Yes,No,0.957035
Dollar General,Albemarle,Stanly,NC,35.387,-80.193,"Urban (5,000+)",15961,6,3.68,0.225,3596.0,61509,15,2.44,1.98,Yes,0.142499471622039,8765,Yes,No,0.957035
Dollar General,Albemarle,Stanly,NC,35.363,-80.254,"Urban (5,000+)",15961,6,3.68,0.225,3596.0,61509,15,2.44,1.98,Yes,0.142499471622039,8765,Yes,No,0.957035
Dollar General,Albemarle,Stanly,NC,35.361,-80.205,"Urban (5,000+)",15961,6,3.68,0.225,3596.0,61509,15,2.44,1.98,Yes,0.142499471622039,8765,Yes,No,0.957035
Dollar General,Albemarle,Stanly,NC,35.337,-80.227,"Urban (5,000+)",15961,6,3.68,0.225,3596.0,61509,15,2.44,1.98,Yes,0.142499471622039,8765,Yes,No,0.957035
Dollar General,Albemarle,Stanly,NC,35.379,-80.301,"Urban (5,000+)",15961,6,3.68,0.225,3596.0,61509,15,2.44,1.98,Yes,0.142499471622039,8765,Yes,No,0.957035
Dollar General,Liberty,Randolph,NC,35.853,-79.583,"Rural (< 5,000)",2678,1,3.7,0.181,484.0,143617,20,1.39,1.35,Yes,0.147649651503652,21205,Yes,Yes,0.000000
Dollar General,Mars Hill,Madison,NC,35.822,-82.543,"Rural (< 5,000)",2132,1,3.86,0.033,71.0,20780,2,0.96,0.54,Yes,0.114436958614052,2378,Yes,Yes,0.000000
Dollar General,Tobaccoville,Forsyth,NC,36.239,-80.372,"Rural (< 5,000)",2632,1,3.91,0.1,262.0,376368,13,0.35,0.32,Yes,0.146951919398036,55308,Yes,Yes,0.098914
Dollar General,Wadesboro,Anson,NC,34.977,-80.091,"Rural (< 5,000)",4746,2,3.94,0.3,1422.0,19973,5,2.5,1.97,Yes,0.212036248936064,4235,Yes,Yes,0.961861
Dollar General,Wadesboro,Anson,NC,34.964,-80.053,"Rural (< 5,000)",4746,2,3.94,0.3,1422.0,19973,5,2.5,1.97,Yes,0.212036248936064,4235,Yes,Yes,0.961861
